attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
False,,,06:30,,,,,06:30,False,True,none,False,,True,Hi1eTIyZ9QA3RATHrVVl7g,False,,06:30,False,"['Food', 'Breakfast & Brunch', 'Coffee & Tea', 'Restaurants']",False,06:30,White Cup Coffee,False,False,,,,,,1,True,False,,,36,,AZ,True,14:00,False,False,True,"3933 E Indian School Rd
Phoenix, AZ 85018",16:00,,False,,,False,07:00,,False,False,16:00,free,True,Phoenix,True,,4.5,,business,False,False,33.4943965,False,,-111.9955077,16:00,,16:00,13:00,True,False,,,,,False,,True,,True,,,06:30,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,,,,False,,,AoikM9ZL-0yFdIgVFAvRkQ,False,,,,"['American (New)', 'Restaurants']",True,,Cervantes Bistro At Royal Palms Resort,,False,,,,,,,,,,,3,,AZ,,,,,True,"5200 E Camelback Rd
Phoenix, AZ 85018",,,,,,,,,False,,,,True,Phoenix,,,3.5,,business,,False,33.5044082,,,-111.9691642,,,,,,,,,,,,,False,,,,,,,,,,,[],,False,,False
False,,,,,,,,,False,True,none,False,,False,kehNBL2Kz56mHZk8o8jG0w,False,,,True,"['Bakeries', 'Food', 'Cafes', 'Restaurants']",False,,Donna's Bakery Cafe,False,False,,,,,,1,False,False,,,17,,AZ,True,,False,False,True,"668 N 44th St
Ste 110
Phoenix, AZ 85008",,,False,,,False,,,False,False,,free,False,Phoenix,,,3.0,,business,True,False,33.4560509,False,,-111.9875924,,,,,True,False,,,,,True,,False,,,,,,very_loud,,casual,,True,[],,False,,False
,,,07:00,,,,,07:00,False,True,,,,,YZnpM9gWRIKAZmlzPDBvDw,,,07:00,False,"['Cafes', 'Restaurants']",False,07:00,Empire Cafe,,,,,,,,1,False,,,,13,,AZ,True,14:30,False,,True,"2398 E Camelback Rd
Ste 150
Phoenix, AZ 85016",14:30,,False,,,True,,,,True,14:30,,True,Phoenix,,,3.5,,business,,,33.5094682411,False,,-112.030428015,14:30,,14:30,,True,,,,,,True,,,,,,,07:00,,,casual,,True,[],,,,
False,,,06:00,,,,,06:00,,,none,False,,False,oR7pfPCV5UAh8hahzFjnaA,False,,06:00,,"['Pizza', 'Sandwiches', 'Salad', 'Restaurants']",False,06:00,Panini Bread and Grill,False,False,,,,,,1,,False,,,15,,AZ,True,16:00,,False,True,"4129 E Van Buren St
Ste 105
Phoenix, AZ 85008",16:00,,,,,False,,,False,False,16:00,no,True,Phoenix,,,5.0,,business,True,False,33.7018232808,,,-112.163535,16:00,,16:00,,,False,,,,,,,False,,,,,06:00,,no,casual,,True,[],,False,,False
False,,,06:00,,,,,06:00,False,False,full_bar,False,,True,ejcnzdNMYQpohnnhLPLtLw,False,,06:00,False,"['American (New)', 'Restaurants']",True,06:00,Spice Restaurant,False,False,,,,,,2,False,False,,,8,,AZ,True,05:30,False,False,True,"Crowne Plaza Phoenix North
2532 W Peoria Ave
Phoenix, AZ 85029",05:30,,False,,,False,06:00,,False,False,05:30,free,True,Phoenix,True,,3.0,,business,True,False,33.582793,False,,-112.114918,05:30,,05:30,05:30,True,False,06:00,,,,False,21:00,False,,False,,,06:00,quiet,,casual,,True,[],,False,,False
,,,,,,,,,False,True,,,,False,EDIhEegxgXva7jWoJzL1FA,,,,False,"['Food', 'Vietnamese', 'Asian Fusion', 'Food Trucks', 'Restaurants']",,,The Great Pho King Food Truck,False,,,,,,,1,False,False,,,24,,AZ,True,,True,False,True,"Phoenix, AZ 85257",,,False,,,False,,,,False,,,True,Phoenix,,,3.0,,business,,,33.468848,False,,-111.910516,,,,,True,False,,,,,False,,,,,,,,,,casual,,False,[],,,,
,,,,,,,,,,,none,,,,-nVb-85KJk5G14cON3gM6w,,,,,"['Food', 'Barbeque', 'Food Trucks', 'Restaurants']",False,,One Eighty Q,,,,,,,,2,,,,,6,,AZ,True,,,,True,"Phoenix, AZ 85020",,,,,,,,,,False,,no,True,Phoenix,,,4.5,,business,True,,33.56781,,,-112.052856,,,,,True,,,,,,False,,,,,,,,average,,casual,,True,[],,,,
False,,,,,,,,,,True,none,False,,True,C4WKOmFlw9UHTe6AYaC_ig,False,,,,"['Ethiopian', 'Restaurants']",True,,Authentic Ethio African,False,False,,,,,,1,,False,,,26,,AZ,True,,,False,True,"1740 E McDowell Rd
Phoenix, AZ 85006",,,,,,False,,,False,True,,,True,Phoenix,,,4.5,,business,True,False,33.4659223,,,-112.0438126,,,,,False,False,,,,,False,,False,,,,,,quiet,,casual,,False,[],,False,,False
False,,,,,,,,,False,True,none,False,,False,ekHwmWNXW6etO4m1ZPWZ_w,False,,,False,"['Food', 'Pizza', 'Restaurants']",False,,Villa Italian Kitchen,False,False,,,,,,1,False,False,,,11,,AZ,True,,False,False,True,"Premium Outlets Way
Phoenix, AZ 85048",,,False,,,False,,,False,False,,no,True,Phoenix,,,2.0,,business,,False,33.2873575607,False,,-111.973530325,,,,,False,False,,,,,False,,False,,,,,,quiet,,casual,,False,[],,False,,False
False,,,10:00,,,,,10:00,False,True,none,False,,True,dgARnB68TOefhXvfV4iRdA,False,,10:00,False,"['Mexican', 'Restaurants']",True,10:00,Tacos Kissi,False,False,,,,,,1,False,False,,,96,,AZ,True,22:00,True,False,True,"2720 W Bethany Home
Phoenix, AZ 85017",22:00,,False,,,False,10:00,,False,False,22:00,no,True,Phoenix,True,,4.5,,business,False,False,33.5244168007,False,,-112.117621265,22:00,,22:00,22:00,True,False,10:00,,,,True,22:00,True,,,,,10:00,average,,casual,,True,[],,False,,False
False,,,10:30,,,,,10:30,False,True,none,False,,True,g4tY0hSv_dzJQPUbdLOyPg,False,,10:30,False,"['Burgers', 'Restaurants']",False,10:30,The Habit Burger Grill,False,False,,,,,,1,False,False,,,87,,AZ,True,22:00,True,False,True,"4575 E. Cactus Blvd.
Phoenix, AZ 85032",22:00,,False,,,False,10:30,,False,False,22:00,no,True,Phoenix,,,4.0,,business,False,False,33.5991793176,False,,-111.983333778,22:00,,22:00,22:00,True,False,10:30,,,,False,21:00,True,,,False,,10:30,average,,casual,,True,[],,False,,False
False,,,09:00,,,,,09:00,False,True,none,False,,True,8jo2gkJRkQFJsKm7g0EQ6Q,False,,09:00,False,"['Mexican', 'Restaurants']",False,09:00,America's Taco Shop,False,False,,,,,,1,False,False,,,91,,AZ,True,21:00,True,False,True,"1615 E. Camelback Road
Suite 102
Phoenix, AZ 85016",21:00,,False,,,False,09:00,,False,False,21:00,no,True,Phoenix,True,,2.5,,business,True,False,33.5088898,False,,-112.046771,21:00,,21:00,21:00,True,False,09:00,,,,True,21:00,True,,,False,,09:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,none,False,,True,0BXtWaDWN6Lh7T8mbbZniw,False,,11:00,False,"['Fast Food', 'Pizza', 'Restaurants']",True,11:00,Pizza & Krispy Krunchy Chicken,False,False,,,,,,2,False,False,,,21,,AZ,True,23:00,True,False,True,"4105 E Mcdowell Rd
Phoenix, AZ 85008",23:00,,False,,,False,11:00,,False,True,23:00,free,False,Phoenix,,,2.5,,business,True,False,33.4653966,True,,-111.9926392,23:00,,23:00,23:00,True,False,13:00,,,,True,23:00,False,,,False,,11:00,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,,False,,False,BNury45AhBIxRloAkqZjCA,False,,,False,"['Mexican', 'Restaurants']",False,,Julioberto's Mexican Food,False,False,,,,,,1,False,False,,,5,,AZ,True,,False,False,True,"3218 E McDowell Rd
Phoenix, AZ 85008",,,False,,,False,,,False,False,,,True,Phoenix,,,2.0,,business,,False,33.466133,False,,-112.012051,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,full_bar,False,,False,eWiNE7Y8BIpvApHz4uviLw,False,,,False,"['American (New)', 'Restaurants']",True,,Time Square,False,False,,,,,,2,False,False,,,9,,AZ,True,,False,False,True,"I 17 Deervalley
Phoenix, AZ",,,False,,,True,,,False,False,,,True,Phoenix,,,5.0,,business,,False,33.6851410098,False,,-112.116858531,,,,,True,False,,,,,True,,True,,,,,,average,,casual,,True,[],,False,,False
False,,True,11:00,,,,,11:00,False,True,full_bar,False,,False,6R64RobXc6wzbKHmZtGo_A,False,,11:00,False,"['Bars', 'American (New)', 'Restaurants', 'Sports Bars', 'Nightlife']",True,11:00,Coach's Corner Grill,True,False,,,False,,,2,False,True,,False,96,,AZ,True,00:00,True,False,True,"333 E Jefferson
Phoenix, AZ 85004",23:00,,False,,,True,11:00,,False,False,23:00,free,True,Phoenix,True,,4.0,,business,True,False,33.4459743799,False,False,-112.069676108,23:00,,23:00,00:00,True,False,11:00,,,,True,22:00,True,,True,,,11:00,loud,outdoor,casual,,True,[],,False,,False
,,,,,,,,,False,True,full_bar,,,False,IZxdigPOncvAcqrFWB9wpQ,,,,False,"['Restaurants', 'Italian']",True,,Trattoria Bianco,False,,,,,,,3,False,False,,,10,,AZ,True,,False,False,True,"4743 N 20th St
Phoenix, AZ 85016",,,False,,,True,,,,False,,no,True,Phoenix,,,4.0,,business,,,33.507425,False,,-112.0366323,,,,,True,False,,,,,False,,,,,,,,average,,casual,,True,[],,,,
False,,,06:00,,,,,06:00,False,False,none,False,,False,pAORQjzIcfBeNVTeyG_wZg,False,,06:00,False,"['Fast Food', 'Sandwiches', 'Restaurants']",False,06:00,Subway,False,False,,,,,,1,False,False,,,3,,AZ,True,19:00,False,False,True,"Luhrs City Ctr
35 W Jefferson St, Ste K
Phoenix, AZ 85004",19:00,,False,,,False,08:00,,False,False,19:00,free,True,Phoenix,,,2.5,,business,True,False,33.4471501,False,,-112.0733524,19:00,,19:00,17:00,True,False,08:00,,,,True,17:00,False,,,False,,06:00,average,,casual,,False,[],,False,,False
False,,,11:30,,,,,11:30,False,False,full_bar,False,,True,m2M7X5ItFvhOC7a6B7JcDg,False,,11:30,False,"['Asian Fusion', 'Chinese', 'Restaurants']",True,11:30,George and Son's,False,False,,,,,,2,False,False,,,185,,AZ,True,22:00,True,False,True,"3049 W Agua Fria Fwy
Phoenix, AZ 85027",21:30,,False,,,True,11:30,,False,False,21:30,free,True,Phoenix,True,,4.5,,business,True,False,33.6666389706,False,,-112.124597628,21:30,,21:30,22:00,True,False,11:30,,,,True,21:30,True,,,,,11:30,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,,False,none,False,,True,M0UqoJlAUzKx6dW2CT8d8w,False,,11:00,,"['Pizza', 'Restaurants']",,,Tony's Pizzeria,False,False,,,,,,1,,False,,,3,,AZ,True,02:00,,False,True,"7804 N 27th Ave
Phoenix, AZ 85051",23:00,,,,,,11:00,,False,True,23:00,,False,Phoenix,True,,4.0,,business,,False,33.5513424,,,-112.1169946,,,23:00,02:00,True,False,17:00,,,,True,23:00,False,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,DDXGKv33cqCV00jwSPldSA,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,McDonald's,False,False,,,,,,1,False,False,,,9,,AZ,True,,False,False,True,"2430 E Baseline Rd
Phoenix, AZ 85042",,,False,,,False,,,False,False,,free,True,Phoenix,,,1.5,,business,False,False,33.3784241,False,,-112.0291231,,,,,True,False,,,,,False,,False,,,True,,,average,,casual,,True,[],,False,,False
False,,,,,,,,10:30,,False,,False,,False,sllcxcR9olrF0LQH38lZpQ,False,,10:30,,"['Pizza', 'Restaurants']",False,10:30,Hungry Howie's Pizza,False,False,,,,,,1,,False,,,18,,AZ,True,22:00,,False,True,"1635 E Baseline Rd
Ste 105
Phoenix, AZ 85024",,,,,,False,10:30,,False,True,21:00,no,True,Phoenix,True,,2.5,,business,False,False,33.3771752,,,-112.045629,21:00,,21:00,22:00,True,False,10:30,,,,False,21:00,False,,,,,10:30,,,casual,,False,[],,False,,False
,,,,,,,,,,,,,,,XibZEnNVOsZQFd37G2J19g,,,,,"['Mexican', 'Restaurants']",,,Taco Bell,,,,,,,,,,,,,4,,AZ,,,,,,"3159 E Greenway Rd
Phoenix, AZ 85032",,,,,,,,,,,,,True,Phoenix,,,1.0,,business,,,33.6261398,,,-112.0136823,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
False,,,,,,,,,False,False,full_bar,False,,False,FTX3G2favQ3KNl3VFJPHuA,False,,,False,"['Mexican', 'Restaurants']",,,Garcia's Mexican,False,False,,,,,,2,False,False,,,3,,AZ,True,,False,False,True,"2212 N 35th Ave
Phoenix, AZ 85009",,,False,,,True,,,False,True,,no,True,Phoenix,,,1.5,,business,True,False,33.4725383,False,,-112.1348294,,,,,False,False,,,,,True,,False,,,,,,very_loud,,casual,,True,[],,False,,False
False,,True,11:00,,,,,11:00,False,True,full_bar,False,,True,IW-NYIHk50mXV5Nz7nSGyw,False,,11:00,False,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']",True,11:00,Zipps Sports Grill,False,False,,,,,,2,False,False,,False,94,,AZ,True,02:00,True,False,True,"4710 E Warner Rd
Phoenix, AZ 85044",02:00,,False,,,False,11:00,,False,False,02:00,free,True,Phoenix,True,,2.5,,business,False,False,33.330921838,False,False,-111.983517949,02:00,,02:00,02:00,True,False,11:00,,False,,True,02:00,True,,False,,,11:00,loud,outdoor,casual,,True,[],,False,,False
False,,,06:00,,,,,06:00,False,True,none,False,,True,XiCnbGY6R92Ji7r38jceZA,False,,06:00,True,"['Fast Food', 'Restaurants']",False,06:00,Chick-fil-A,False,False,,,,,,1,True,False,,,67,,AZ,True,22:00,False,False,True,"1601 E Camelback Rd
Phoenix, AZ 85016",22:00,,True,,,False,06:00,,False,True,22:00,free,True,Phoenix,True,,4.0,,business,True,False,33.5089688,False,,-112.0471388,22:00,,22:00,22:00,True,False,,,,,False,,True,,,True,,06:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,beer_and_wine,False,,True,bPVotyFvP_FNSIr4R8evcw,False,,11:00,False,"['Pizza', 'Restaurants']",False,11:00,Zesty Zzeeks Pizza and Wings,False,False,,,,,,2,False,False,,,127,,AZ,True,23:30,True,False,True,"4825 E Warner Rd
Phoenix, AZ 85044",22:30,,False,,,True,11:00,,False,True,22:30,free,True,Phoenix,True,,4.0,,business,True,False,33.3293642208,False,,-111.979633853,22:30,,22:30,23:30,True,False,11:00,,,,True,22:30,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,10:30,,,,,10:30,False,True,beer_and_wine,False,,True,93fEJZYc3B-jOMaXce7G5A,False,,10:30,False,"['Italian', 'Pizza', 'Salad', 'Restaurants']",False,10:30,Fired Pie,False,False,,,,,,1,False,False,,,173,,AZ,True,22:00,True,False,True,"Deer Valley Towne Center
3049 W Agua Fria Fwy
Phoenix, AZ 85027",21:00,,False,,,False,11:00,,False,False,21:00,no,True,Phoenix,,,4.0,,business,False,False,33.666693,False,,-112.124353,21:00,,21:00,22:00,True,False,11:00,,,,False,21:00,True,,,,,10:30,average,,casual,,True,[],,False,,False
False,,,,,,,,,,True,full_bar,False,,False,u5KuREr0mn_yLz0T5vn34A,False,,,,"['Mexican', 'Restaurants']",True,,On The Border Mexican Grill & Cantina,False,False,,,,,,2,,False,,,7,,AZ,True,,,False,True,"Bell Rd
Phoenix, AZ",,,,,,True,,,False,False,,free,True,Phoenix,,,3.5,,business,,False,33.6380663785,,,-112.228631141,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,beer_and_wine,False,,False,YYm1mnmE36Ne7d5sT9huZQ,False,,11:00,False,"['Hot Dogs', 'American (New)', 'Restaurants']",True,11:00,Short Leash Hot Dogs,True,False,,,,,,1,False,False,,,281,,AZ,True,21:00,True,False,True,"110 E Roosevelt St
Phoenix, AZ 85004",21:00,,False,,,False,11:00,,False,False,21:00,no,True,Phoenix,,,4.0,,business,True,False,33.4587824485,False,,-112.072266116,21:00,,21:00,21:00,True,False,11:00,,,,True,15:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,09:00,,,,,09:00,,False,none,False,,False,O9Dq9GD6V9WfP9C1lwNpYw,False,,09:00,,"['Burgers', 'American (New)', 'Food Court', 'Restaurants']",False,09:00,All American Burger,False,False,,,,,,1,,False,,,4,,AZ,True,21:00,,False,True,"9617 N Metro Pkwy W
Phoenix, AZ 85051",21:00,,,,,False,09:00,,False,False,21:00,no,True,Phoenix,,,4.0,,business,False,False,33.5756703,,,-112.1217839,21:00,,21:00,21:00,False,False,10:00,,,,False,21:00,False,,,False,,09:00,average,,casual,,False,[],,False,,False
False,,,11:00,,,,,11:00,False,True,beer_and_wine,False,,True,D7d-X4fLvVIdsCDFGpqzmg,False,,11:00,False,"['Pizza', 'Restaurants']",False,11:00,My Pie,False,False,,,,,,1,False,False,,,177,,AZ,True,21:30,True,False,True,"12601 N Tatum Blvd
Phoenix, AZ 85032",21:00,,False,,,False,11:00,,False,False,21:00,free,True,Phoenix,True,,4.5,,business,False,False,33.6001599,False,,-111.9786989,21:00,,21:00,21:30,True,False,11:00,,,,True,21:00,True,,True,False,,11:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,beer_and_wine,False,,False,WJeSI2oOM6NCqOzuMKDPGA,False,,,False,"['Burgers', 'Restaurants']",False,,Deluxburger,False,False,,,,,,2,False,False,,,38,,AZ,True,,True,False,True,"3588-3964 E Sky Harbor Blvd
Phoenix, AZ 85034",,,False,,,False,,,False,False,,free,True,Phoenix,,,2.5,,business,False,False,33.436051,False,,-111.9996779,,,,,True,False,,,,,False,,True,,,False,,,loud,,casual,,False,[],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,False,lO_HY6I64DNNnrUF4kdi8A,False,,11:00,False,"['Pizza', 'Restaurants']",True,11:00,Bianco Pizzaria,False,False,,,,,,2,False,False,,,21,,AZ,True,22:00,False,False,True,"4743 N 20th St
Phoenix, AZ 85016",21:00,,False,,,True,11:00,,False,False,21:00,no,True,Phoenix,,,3.5,,business,False,False,33.502167576,False,,-111.904770233,21:00,,21:00,22:00,True,False,11:00,,,,False,21:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,False,,,,,,,False,False,full_bar,False,,False,btyUDDEtkdTIaVXSIsqJKg,False,,,False,"['Bars', 'Pizza', 'Nightlife', 'Restaurants']",False,,Humble Pie,False,False,,,,,,2,False,True,,False,85,,AZ,True,,True,False,True,"3400 E Sky Harbor Blvd
Phoenix, AZ 85034",,,False,,,False,,,False,False,,free,True,Phoenix,,,3.0,,business,False,False,33.4354634,False,False,-112.0069893,,,,,True,False,,,False,,True,,True,,,,,,loud,,casual,,False,[],,False,,False
False,,,07:00,,,,,07:00,False,True,none,False,,True,Ae4Of0a0eUZ31pDSou9X-w,False,,07:00,False,"['Food', 'Juice Bars & Smoothies', 'Restaurants', 'Cafes']",False,07:00,Tropical Smoothie Cafe,False,False,,,,,,1,True,False,,,34,,AZ,True,21:00,False,False,True,"1640 E Camelback Rd
Ste 150
Phoenix, AZ 85016",21:00,,False,,,False,08:00,,False,False,21:00,free,True,Phoenix,,,3.5,,business,True,False,33.5092512,False,,-112.0465582,21:00,,21:00,21:00,True,False,08:00,,,,False,21:00,True,,,,,07:00,average,,casual,,False,[],,False,,False
False,,,17:00,,,,,17:00,False,True,full_bar,True,,False,cdjyZMd7BsbcueU0rtFAMw,False,,,True,"['American (New)', 'Restaurants']",True,,Wrights at The Arizona Biltmore,False,False,,,,,,3,False,False,,,10,,AZ,True,21:30,False,True,False,"2400 E Missouri Ave
Phoenix, AZ 85016",21:30,,False,,,True,17:00,,False,False,21:30,free,True,Phoenix,,,4.5,,business,,False,33.523205,False,,-112.023345,,,,21:30,False,False,10:00,,,,False,14:00,False,,,,,17:00,quiet,,dressy,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,none,False,,True,SFhCBEwULQAfEtd8hPdbyQ,False,,11:00,False,"['Thai', 'Restaurants']",True,11:00,Krachai Thai Kitchen,False,False,,,,,,2,False,False,,,96,,AZ,True,21:30,True,False,True,"3361 W Greenway Rd
Phoenix, AZ 85053",21:00,,False,,,False,11:00,,False,False,21:00,no,True,Phoenix,,,4.0,,business,True,False,33.6248792,False,,-112.1310022,21:00,,21:00,21:30,True,False,,,,,False,,True,,,,,11:00,quiet,,casual,,True,[],,False,,False
True,,True,10:30,,,,,10:30,False,True,full_bar,False,,True,0vjPlHp1eZPOyb-bcjp-9g,False,,10:30,False,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']",False,10:30,Castaways,False,False,,,,,,1,False,False,,False,24,,AZ,True,02:00,False,False,True,"5110 E McDowell Rd
Phoenix, AZ 85008",02:00,,False,,,False,10:30,,False,False,02:00,no,True,Phoenix,,,4.5,,business,False,False,33.4656605,False,False,-111.9716122,02:00,,02:00,02:00,False,False,10:30,,False,,True,02:00,False,,,,,10:30,average,outdoor,casual,,True,[],,False,,False
False,,True,11:00,,,,,11:00,False,True,full_bar,False,,True,eqbpaxfx2DHhG-cj9L8tVg,False,,11:00,False,"['Bars', 'Salad', 'Wine Bars', 'Nightlife', 'American (New)', 'Restaurants']",True,11:00,Perfect Pear Bistro,False,False,,,,,,2,False,False,,False,114,,AZ,True,21:00,True,False,True,"1241 E Chandler Blvd
Phoenix, AZ 85048",21:00,,False,,,True,11:00,,False,False,21:00,free,True,Phoenix,True,,4.0,,business,True,False,33.3050931742,False,False,-112.056652546,20:00,,21:00,21:00,True,False,09:00,,False,,False,20:00,True,,True,,,11:00,average,no,casual,,True,[],,False,,False
False,,,,,,,,,False,True,none,False,,False,4Ur1TXCPMgicKaYlmw24ow,False,,,False,"['Food', 'Pizza', 'Food Trucks', 'Restaurants']",False,,Saffron JAK Original Stonebread Pizzas,True,True,,,,,,1,False,False,,,35,,AZ,True,,True,False,True,"300 W Osborn Rd
Phoenix, AZ 85013",,,False,,,False,,,False,False,,no,True,Phoenix,,,5.0,,business,True,False,33.487885,False,,-112.0787906,,,,,True,False,,,,,False,,False,,,,,,average,,casual,,True,[],,False,,False
,,,,,,,,,,,,,,,o8xzAUMAdq08IS-BOEBORQ,,,,,['Restaurants'],,,Pei Wei,,,,,,,,2,,,,,7,,AZ,True,,,,True,"Phoenix Sky Harbor Airport
Phoenix, AZ 85034",,,,,,False,,,,False,,,True,Phoenix,,,2.5,,business,,,33.43671,,,-112.03609,,,,,True,,,,,,,,,,,,,,,,casual,,False,[],,,,
False,,,07:00,,,,,07:00,False,True,beer_and_wine,False,,True,XKlhLb7jQcbvVq1hpUmuYg,False,,07:00,False,"['Cafes', 'Restaurants']",False,07:00,The Refuge Cafe,False,False,,,,,,1,True,False,,,113,,AZ,True,19:00,False,False,True,"4727 N 7th Ave
Phoenix, AZ 85013",19:00,,False,,,False,08:00,,False,False,19:00,free,True,Phoenix,True,,4.5,,business,False,False,33.506709,False,,-112.082136,19:00,,19:00,14:00,True,False,08:00,,,,True,14:00,True,,False,,,07:00,quiet,,casual,,True,[],,False,,False
False,,,08:00,,,,,08:00,,False,full_bar,,,True,pw80n0Tcq_PQSpVMmzfgeA,,,08:00,,"['Seafood', 'Steakhouses', 'Mexican', 'Restaurants']",True,08:00,La Tradicion Restaurant,False,,,,,,,2,,False,,,3,,AZ,True,23:00,,False,True,"1420 N 24th St
Phoenix, AZ 85008",22:00,,False,,,True,08:00,,,False,22:00,free,False,Phoenix,True,,4.5,,business,True,,33.464435,,,-112.030898,22:00,,22:00,23:00,True,False,08:00,,,,,23:00,,,False,,,08:00,,,dressy,,True,[],,,,
False,,,11:00,,,,,08:00,False,False,,False,,False,uBE07bU2QxgJ5jAMjPj2jA,False,,11:00,False,"['Mexican', 'Restaurants']",True,11:00,Corazon Mexican Cocina,False,False,,,,,,2,False,False,,,6,,AZ,True,02:00,False,False,True,"4310 E Mcdwell Rd
Phoenix, AZ 85008",21:00,,False,,,False,08:00,,False,False,21:00,,False,Phoenix,,,3.5,,business,,False,33.4657067,False,,-111.9893425,21:00,,21:00,02:00,True,False,11:00,,,,,21:00,False,,,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,dWyAVPE7Yvj8oI5r2NXD5w,False,,,False,"['Ethiopian', 'Restaurants']",True,,Al Aruba,False,False,,,,,,2,False,False,,,4,,AZ,,,False,False,True,"2935 E McDowell Rd
Phoenix, AZ 85008",,,False,,,,,,False,True,,no,True,Phoenix,,,4.5,,business,,False,33.465461,False,,-112.017768,,,,,True,False,,,,,True,,False,,,,,,average,,casual,,True,[],,False,,False
False,,,07:00,,,,,07:00,False,False,none,False,,True,nol9V6ypimztEEsBofw-3g,False,,07:00,False,"['Breakfast & Brunch', 'Diners', 'Restaurants']",True,07:00,Joe's Diner,False,False,,,,,,1,True,False,,,120,,AZ,True,14:00,False,False,True,"4515 N 7th Ave
Phoenix, AZ 85013",14:00,,False,,,False,07:00,,False,False,14:00,free,True,Phoenix,True,,3.5,,business,True,False,33.5027018,False,,-112.082414,14:00,,14:00,14:00,True,False,07:00,,,,True,14:00,True,,False,,,07:00,average,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,True,beer_and_wine,False,,True,6TIaz7MG6qjX6ZaQe9cG2w,False,,10:00,False,"['Italian', 'Pizza', 'Salad', 'Restaurants']",False,10:00,Fired Pie,False,False,,,,,,1,False,False,,,150,,AZ,True,20:00,True,False,True,"3110 N Central Ave
Phoenix, AZ 85012",20:00,,False,,,False,11:00,,False,False,20:00,no,True,Phoenix,,,4.5,,business,False,False,33.4830033271,False,,-112.074916925,20:00,,20:00,20:00,True,False,11:00,,,,False,20:00,True,,,,,10:00,average,,casual,,True,[],,False,,False
